Inclination,Orientation,I,O,M1,M2,M3
50,5,0.14349602458328534,-90.0,0.0015437513906853564,-0.0010161401558941587,-0.0007816462737647374
50,6,2.9396123353631807,-89.95194867171011,0.0063117936606502546,-0.005647394327950228,-0.005158865406847267
50,7,7.647469992968692,-89.9487693415007,0.01461678531940059,-0.013952385986700563,-0.013170739712935826
50,8,15.346621703740778,-89.97447093621545,0.02614606785743047,-0.025931115132145164,-0.024309199114083333
50,9,27.220089432622533,-89.98560677486094,0.04136862903899873,-0.04113413515686931,-0.03962946607987219
50,10,43.14096607250075,-89.99627710128162,0.06024538655041714,-0.05954190490402887,-0.05770503616068174
50,11,54.8707531616477,-89.99888822746546,0.08195561180423272,-0.08117396553046799,-0.0789658148070826
50,12,44.66520908207234,-90.00109630357281,0.10708553950576903,-0.10698783372154844,-0.10372446052858066
50,13,24.913171227234955,-90.001965491581,0.13563516965502606,-0.13542021692974077,-0.13190280869779944
50,14,9.870784020113767,-90.03272071371593,0.16828844274154797,-0.16803440770257444,-0.16412617633375073
50,15,0.5448779297812877,-89.86300681526171,0.20359931315886998,-0.2033061958062082,-0.1977955895761668
50,16,5.084169422705987,89.629327012847,0.24217355676915978,-0.24107925198588914,-0.22876832317409454
50,17,8.541353153386945,89.2109553364729,0.28424566745454677,-0.2840893381997938,-0.25634089548114564
50,18,10.834146970904282,88.67202219340855,0.32956161017605745,-0.3294248220781486,-0.2806305534383849
50,19,12.36413319024898,87.98154286262566,0.3782972553452888,-0.3783167965021329,-0.3014809677910592
50,20,13.534809598041939,87.1272083969846,0.43031581486433207,-0.4291238042968409,-0.3190289266370776
50,21,14.36445774425934,86.17014629713125,0.4858908649290049,-0.48444481932254013,-0.33319626534906344
50,22,15.11502898867071,85.13278519929845,0.5446315824024249,-0.5432246191096484,-0.34390481929964034
50,23,15.848381752237435,84.04586860274729,0.6067724611667216,-0.6038217464832597,-0.3512913765867171
50,24,16.54471542925197,83.03926881030115,0.671023784870183,-0.6605888071154238,-0.3554341018376702
50,25,17.11156808250204,82.05208214539584,0.7337508983398031,-0.7148350585146965,-0.35629391273881145
50,26,17.587993051699538,81.12454140354554,0.7899512654234878,-0.7664432537400133,-0.35394897391751723
50,27,17.91365395430821,80.1151721317444,0.8456826447429135,-0.8156088043598153,-0.3475590156294905
50,28,18.422283686672394,79.24958148969588,0.896567817164998,-0.8636018855689702,-0.33806201340324893
50,29,18.75510687805177,78.33528257019591,0.9452839211773852,-0.9079016881345867,-0.32483265021978075
50,30,18.858268556818892,77.1708460450228,0.9894078533314047,-0.9507749862505825,-0.3085548665686301
50,31,18.916269356299782,75.93702983782403,1.0311282231935974,-0.9902090407620135,-0.28836885154865577
50,32,19.049088411062947,74.80915538643139,1.0685299973932403,-1.0281775085101357,-0.26525166300206365
50,33,19.21799846983406,73.66736474745404,1.1032350919483946,-1.0627653561242252,-0.23812853730242725
50,34,19.24590497987852,72.38295641740899,1.1344814017421398,-1.0959462404455385,-0.2074489210571613
50,35,19.197613469672817,70.92452845822358,1.161702233225997,-1.1266063155339603,-0.17420941326531586
50,36,19.190559390680207,69.48301823961603,1.1858551030853273,-1.1546087932915818,-0.13643635708563492
50,37,19.212831734800012,68.04692480230949,1.2061583650463663,-1.1807157788353242,-0.09633790324150389
50,38,19.097152924693045,66.39959882391663,1.2238431119902935,-1.2047318605967456,-0.05301515851809332
50,39,18.922990503257388,64.72300667483269,1.2374437571538,-1.226539791634782,-0.012037352615976956
50,40,18.798039537211793,63.173651908563315,1.2474292883011444,-1.2463936069884063,0.02647826752378048
50,41,18.79495725808308,61.826485460444616,1.2540146581576124,-1.2638829423638922,0.06389958288026729
50,42,18.79865322599461,60.551992330138766,1.2572780313505802,-1.2794572443686547,0.10075420468827466
50,43,18.803473109121963,59.363489540083044,1.257082619782139,-1.29352687729642,0.13637773361510255
50,44,18.788702459071565,58.17790225098637,1.253272094197536,-1.306072299990344,0.17092649891550396
50,45,18.870863283840002,57.23435723751932,1.246198195419965,-1.3173475474894003,0.2035016073746494
50,46,18.91610846006203,56.31836112756295,1.2353333122146353,-1.3264146442650713,0.2358226807948213
50,47,18.931108082350505,55.35959327689369,1.2211464323458052,-1.3348173417080422,0.2672057786864755
50,48,18.989621395258183,54.497448789463995,1.2036766381271633,-1.3421257343677424,0.2971819132853532
50,49,19.10909551011168,53.843455280618045,1.182513565264983,-1.3483984457147045,0.3267672247473485
50,50,19.21415210018934,53.192780468142196,1.158927388954132,-1.3537331815331488,0.354398420524932
50,51,19.308368398677608,52.54649865996983,1.1307881230986014,-1.358383976862049,0.3828308037331243
50,52,19.428757335460116,51.983723235113125,1.0991900724816621,-1.3624289963287814,0.41057924645177246
50,53,19.596602841904254,51.54269669945238,1.0648171775928577,-1.3660831926586317,0.4369011847208
50,54,19.7252400587509,51.080160443413384,1.0253244996108943,-1.3693465658515993,0.46396568694990403
50,55,19.789358829204197,50.51657725895813,0.987649149215434,-1.3719846220255554,0.48921286159250504
50,56,19.81930566898869,49.89855499635835,0.9515761736811914,-1.374055984651032,0.5144209539214178
50,57,19.84172816227119,49.27896639242335,0.9163043855775576,-1.3759514768649115,0.5389060234470983
50,58,19.84772934146816,48.61913193080005,0.8832798305109975,-1.3769285347071174,0.5633520106590904
50,59,19.799891867471437,47.83485855881147,0.8499621580917756,-1.3777492632945703,0.5872703866362914
50,60,19.707234168803353,46.92110193834899,0.8195365768854831,-1.3779837571766997,0.6106025279081688
50,61,19.61155603451577,46.003788667508225,0.7893454895613201,-1.3779837571766997,0.633739257611605
50,62,19.49893313764783,45.03960137798039,0.7601510012362072,-1.3777297221377263,0.6567587403739765
50,63,19.366692406285352,44.01073591178795,0.7326761347133767,-1.376674499668144,0.6786839183530774
50,64,19.230018672085208,42.95424426556598,0.705181727033702,-1.3752479952185233,0.7013516602922548
50,65,19.099414101885777,41.91632638966361,0.6778631897656244,-1.3733720441614878,0.7231205090166027
50,66,18.95296245480637,40.84022225024111,0.6524596858682704,-1.3712029757517907,0.7442054172514065
50,67,18.788747282634773,39.721150291760345,0.6268803115593194,-1.3686821665188993,0.7659938071325986
50,68,18.609963413562447,38.67813676181558,0.6017894661714713,-1.365809616462814,0.7867855980147406
50,69,18.490021377089143,37.67099270371969,0.5772262320184145,-1.3625462432698463,0.8075773888968826
50,70,18.37121475308815,36.69679921289166,0.5522721747284752,-1.3590092938810607,0.8277829450737011
50,71,18.190208694785333,35.424005618609314,0.5281388460259889,-1.3551987682964577,0.8478321719957665
50,72,18.017745186143713,34.142755549905765,0.5048067047541116,-1.3508410903202193,0.8669238822324703
50,73,17.864382178112592,32.9881893749061,0.4809860345611312,-1.3460925892070985,0.8864454979197446
50,74,17.73519513647437,31.91442735746549,0.4572435289955273,-1.3407578533886542,0.9055372081564483
50,75,17.58762338956241,30.727653125144947,0.43412634044893517,-1.3351886236880803,0.9239840602172962
50,76,17.418483503878427,29.437383080640295,0.41059878760861657,-1.329521688203286,0.942606782689741
50,77,17.260101140566277,28.21070841210314,0.3875793048462451,-1.3233466826405447,0.9608973054958359
50,78,17.113354915995867,27.125126018006966,0.3638758815943294,-1.3170348889798944,0.9784843466555424
50,79,16.97616764168954,26.157519558869733,0.3408563988319579,-1.3100977783002323,0.9962863405405343
50,80,16.83514525566391,25.218587805836773,0.31715297558004224,-1.3025744329152467,1.013560723190735
50,81,16.67526951270782,24.32187518386466,0.2935081757986589,-1.294718887863911,1.030053459567171
50,82,16.5217025704267,23.588376932971553,0.26978521138989914,-1.2868828839694195,1.0466829840415157
50,83,16.383112202281524,23.100979939637984,0.24647261127486583,-1.278538809996981,1.0627458149673812
50,84,16.253967822463288,22.671044097153786,0.22276918802295018,-1.2700970302403218,1.0788086458932464
50,85,16.12346893974813,22.098660755260955,0.19931979981000805,-1.260873604209898,1.0941875363295677
50,86,15.975386221317118,21.366050390428065,0.1759681173812865,-1.251454766611033,1.1092146859426948
50,87,15.801708984050878,20.544399587540635,0.15240148222727967,-1.241606023561597,1.12394871820316
50,88,15.635037086560807,19.807122559231892,0.1283463181521699,-1.2316400335710969,1.1385068800520284
50,89,15.479848691181965,19.17764441485755,0.10429115407706009,-1.221107350032117,1.1528696303324555
50,90,15.325531284548317,18.544627946065543,0.08080268355042973,-1.21006659641519,1.1663921108685853
50,91,15.16436114767259,17.761373698621032,0.05659119022056699,-1.1991235485824838,1.1799536737184035
50,92,14.999025336101603,16.79509092585548,0.03351308398766312,-1.187926465710804,1.192401390628107
50,93,14.828450462413558,15.811229163206397,0.009848743049435692,-1.1760454423495799,1.2048686486946545
50,94,14.655914572386722,14.943726997111973,-0.014382291437271169,-1.1639299251062265,1.217296824447514
50,95,14.49102404639167,14.09897897438931,-0.03818342047340743,-1.15165807860812,1.2289628950834526
50,96,14.333381047366101,13.227701804318249,-0.06182822025479073,-1.1388390797183783,1.2402381425825089
50,97,14.171378139609892,12.251570964211735,-0.08560980813408287,-1.1257855869465072,1.2512007315720592
50,98,14.006334014534895,11.153086851293688,-0.10880516130805146,-1.112868882272545,1.2614793800720656
50,99,13.840937227219996,10.033165816678936,-0.13260629034418772,-1.0985842966194943,1.2716407816310071
50,100,13.673573843276193,9.029240286534746,-0.1564269605371681,-1.0849445691422996,1.28133319542569
50,101,13.513919298885435,8.046866293662447,-0.18020854841646022,-1.0704254896071197,1.2906934095540228
50,102,13.361396738382895,7.15722772174561,-0.20461545331476413,-1.0556132927192778,1.2995650947612525
50,103,13.202166142829888,6.227655571523298,-0.22835795888036806,-1.040781554674592,1.3079287098905352
50,104,13.045885433591497,5.334574658641503,-0.2519245940343749,-1.0255785346498678,1.3157842549418708
50,105,12.898670239970935,4.202250918119396,-0.2754716880315376,-1.0096134095082232,1.323248976856324
50,106,12.76620463028079,2.8467845247317083,-0.2990383231855444,-0.9941172721308372,1.330166546379142
50,107,12.638255782259701,1.3317989880176977,-0.32268312296692775,-0.9782107704597248,1.3365565046671686
50,108,12.50365427532648,-0.2351558593535121,-0.346152052336714,-0.9618939044948859,1.342711969073066
50,109,12.366893610916337,-1.8175177151395507,-0.3695037347654355,-0.9453425446479176,1.3482811987736398
50,110,12.244340585408647,-3.368378331449289,-0.39287495835100117,-0.928244032409314,1.353420523023643
50,111,12.141061967575084,-4.904061613496086,-0.4159726057407491,-0.9111259790138662,1.358071318352543
50,112,12.05314058046385,-6.794624161003594,-0.4391288766010295,-0.8932653616583419,1.3623312905445608
50,113,11.97647539151798,-8.725073379825746,-0.46253918250028336,-0.8751702504206883,1.3660245691880992
50,114,11.90465399235601,-10.556758329035855,-0.48583224145847254,-0.8567820218303729,1.3690339073420936
50,115,11.839015257977511,-12.365415237162646,-0.5084218187702735,-0.8387455340632515,1.3717696693002701
50,116,11.794082797686793,-14.18996211082345,-0.5312458899642039,-0.820025105806586,1.373899655396279
50,117,11.76556324310121,-16.06288109170165,-0.5541285846286665,-0.8015000891183618,1.3756192771985614
50,118,11.749256247443276,-18.09223403328536,-0.5763077976467409,-0.7823692965679698,1.376850370079741
50,119,11.734572289322504,-20.165527951186828,-0.598760586860633,-0.7626327281554102,1.3776124751966614
50,120,11.735077937026851,-22.128605155126063,-0.6209397998787074,-0.7432674417228888,1.377846969078791
50,121,11.752977932144688,-24.029024080813045,-0.6428845190146524,-0.723159591330291,1.3777688044514145
50,122,11.791803753813273,-25.94971690356439,-0.6646924500526886,-0.7033057759766667,1.3771825697460909
50,123,11.831082746658852,-27.872602755813357,-0.6864026753065042,-0.6828852670745629,1.3762445942175732
50,124,11.870942190100248,-29.75119283035717,-0.7077807008939697,-0.6631291575051591,1.3750916659637702
50,125,11.913859413678567,-31.596735028205657,-0.728435703678203,-0.6422201196819524,1.3735088322593967
50,126,11.982614356981184,-33.42943147399055,-0.7495401530698509,-0.6219950223482898,1.3712225169086347
50,127,12.065388916544215,-35.27973008828872,-0.7698043327172017,-0.6008319494861095,1.368760331146276
50,128,12.155552706018705,-37.081694559904854,-0.7904397943445908,-0.5796297943102411,1.3660050280312552
50,129,12.235459990655706,-38.79029097100054,-0.8107235151487857,-0.5586425918596578,1.3628002783088198
50,130,12.323973378639332,-40.433288221561156,-0.830421001247657,-0.536893284292154,1.3593024112337226
50,131,12.41964208716977,-42.04599964651682,-0.8502748166012813,-0.515612964488909,1.355394179864899
50,132,12.545013646475237,-43.738170987703306,-0.869503314935894,-0.49366824535296405,1.3510560430455045
50,133,12.682973133123838,-45.415208659520786,-0.8889076836821036,-0.4723293020791867,1.3463075419323838
50,134,12.81038890927098,-46.968859938017914,-0.9079798527619631,-0.4495247720421005,1.3412659234666011
50,135,12.951193335452436,-48.53038166554108,-0.926426704822811,-0.42752142943562316,1.3358921053344686
50,136,13.090687388327625,-50.010997837792324,-0.9448930980405028,-0.40514680484910753,1.3300492994380773
50,137,13.229775932134492,-51.42511900541237,-0.9627537153960272,-0.3824204394393978,1.3239329173458683
50,138,13.353873951872027,-52.76645824436659,-0.9803407565557337,-0.36053434377398513,1.317464794430465
50,139,13.493482611976946,-54.100212637439775,-0.9976933038333109,-0.3373585317568607,1.3106058483781795
50,140,13.62401041854947,-55.3596416540941,-1.0149481453266676,-0.31474941328821565,1.3032779145616349
50,141,13.777297574000851,-56.621312601572946,-1.031714457898921,-0.29188625978059707,1.2957350280198052
50,142,13.907065199356984,-57.80389988023085,-1.0480117827069158,-0.268612741979252,1.2879185652821579
50,143,14.051277526834141,-59.023483319129376,-1.0644849779265078,-0.24545647111897168,1.2794377032118105
50,144,14.19211172241921,-60.218048065780195,-1.0801179034018025,-0.22188983596496484,1.2708200530435543
50,145,14.329462029405601,-61.369464904305275,-1.0959657816023824,-0.19871402394784038,1.2616747916405069
50,146,14.494119572736034,-62.519462131732624,-1.1110124723723538,-0.1747761068137953,1.2523536598258624
50,147,14.646025245420201,-63.622160192570476,-1.126059163142325,-0.15193249446302085,1.2425244579332708
50,148,14.79973401847795,-64.72343020426733,-1.1402265018543107,-0.12760375419209338,1.2325780090996146
50,149,14.969227016876966,-65.80884953623034,-1.1547455813894907,-0.10374400168542477,1.2218303728353492
50,150,15.12608139498225,-66.79742974416244,-1.1682680619256207,-0.07972791992400322,1.2112586069826812
50,151,15.302183153050406,-67.7760917039441,-1.1814583427954006,-0.056317614024749336,1.200022441797313
50,152,15.438904248245105,-68.70119416353162,-1.1943750474693628,-0.032555567302301316,1.1887471942982568
50,153,15.581489832440802,-69.67844170940856,-1.2067641409085341,-0.008695814795632703,1.1769443355644094
50,154,15.698855774483931,-70.55049971915898,-1.2191923166613934,0.015261643495256499,1.164672489066303
50,155,15.847952453605032,-71.3556953536061,-1.231034257708929,0.039434054511431005,1.1522052309997552
50,156,15.999248947919808,-72.14629738774737,-1.2420359290121679,0.06354784205707316,1.1397379729332078
50,157,16.136800890158018,-72.99512165847108,-1.2530180591585625,0.08678227754472997,1.1264890685928954
50,158,16.26747398117442,-73.8415464655022,-1.2636093661680745,0.11120872359987802,1.1130056703704538
50,159,16.392471007404346,-74.61199314688493,-1.2734385680606661,0.1349512291654819,1.0996199779322327
50,160,16.544926648753023,-75.38015127573235,-1.2827987821889988,0.1581465823394505,1.0857652977297527
50,161,16.69530789781531,-76.15346578126947,-1.291885420121514,0.18157642939554852,1.071461170919858
50,162,16.843641178028243,-76.9404531426544,-1.300659399544523,0.2052212291769318,1.0570202560120545
50,163,16.97397372720272,-77.74872610252228,-1.3089057677327411,0.2289246524288475,1.042090812183148
50,164,17.12288016688443,-78.54762059390731,-1.3167026893135443,0.2521786290733484,1.0269073333152678
50,165,17.24148299345906,-79.21597817563406,-1.324069705443777,0.2764682870305876,1.0115089017221026
50,166,17.35123702022732,-79.77680624979584,-1.3310654395939714,0.2997613459887768,0.995406988482549
50,167,17.49023996985057,-80.35661587456158,-1.3374944801956863,0.3236797219659778,0.9794809456545925
50,168,17.614774629957672,-80.94197471526701,-1.343552238817363,0.3470118632378552,0.9627537153960272
50,169,17.74769637105898,-81.51968382450423,-1.3490433038905603,0.3706957453329267,0.9462023555490588
50,170,17.839723149628266,-82.05433172553631,-1.3541240046700311,0.3938910985068953,0.9291429256241434
50,171,17.93257045649734,-82.55934564256286,-1.3586184707441784,0.4173991101903698,0.9121421191697604
50,172,17.9997356622727,-83.02706990101582,-1.3627025725245991,0.4402622636979884,0.8948677365195596
50,173,18.08394847707471,-83.43275169035081,-1.3663176865407611,0.4630472525782305,0.8768117075955942
50,174,18.138005225434277,-83.75930433438477,-1.3693856481652877,0.4862035234385108,0.859126960651667
50,175,18.188098989105193,-83.97619582631509,-1.37210186896662,0.5088908065345323,0.8406214851202869
50,176,18.22209505126378,-84.0739430413827,-1.3741927727489407,0.5312458899642039,0.822155091902595
50,177,18.234986245163416,-84.07765332067694,-1.375873312237535,0.5536205145507194,0.8037277809985913
50,178,18.24612556826253,-84.08128185392565,-1.377045781648182,0.5761123860782997,0.7849682704282376
50,179,18.24893839884049,-84.17764507896786,-1.3777297221377263,0.5982525167826859,0.765407572427275
50,180,18.219478784908194,-84.42621169758944,-1.3779251337061673,0.6204121886439162,0.7460227448379095
50,181,18.158355561980834,-84.8177545651772,-1.3776515575103498,0.6420833315840436,0.7261884706411293
50,182,18.088072675111018,-85.27672338329111,-1.3769871581776498,0.6640280507199886,0.7058656675232462
